"code_loc","site_ID","DateTimeOriginal","question__species","question__count_median","capture_date_local","capture_time_local"
"KAR","KAR_A01","2017-12-15 12:11:54","duikercommon",2,"2017-12-15","12:11:54"
"KAR","KAR_E01","2017-10-27 06:42:11","lionmale",1,"2017-10-27","06:42:11"
"KAR","KAR_D01","2017-12-13 18:03:05","eland",1,"2017-12-13","18:03:05"
"KAR","KAR_B03","2017-11-27 19:46:31","gemsbokoryx",1,"2017-11-27","19:46:31"
"KAR","KAR_B03","2017-12-20 18:45:37","kudu",1,"2017-12-20","18:45:37"
"KAR","KAR_B02","2017-11-28 15:01:13","steenbok",1,"2017-11-28","15:01:13"
"KAR","KAR_B03","2018-02-03 19:11:49","kudu",1,"2018-02-03","19:11:49"
"KAR","KAR_D03","2017-10-09 18:25:06","zebramountain",1,"2017-10-09","18:25:06"
"KAR","KAR_D03","2017-10-26 09:09:13","kudu",1,"2017-10-26","09:09:13"
"KAR","KAR_B02","2017-11-24 11:07:14","gemsbokoryx",1,"2017-11-24","11:07:14"
"KAR","KAR_E03","2018-01-03 09:22:25","kudu",1,"2018-01-03","09:22:25"
"KAR","KAR_E02","2017-12-26 09:33:39","kudu",1,"2017-12-26","09:33:39"
"KAR","KAR_C02","2017-12-30 06:11:33","eland",1,"2017-12-30","06:11:33"
"KAR","KAR_B03","2017-12-11 17:45:15","ostrich",1,"2017-12-11","17:45:15"
"KAR","KAR_A02","2017-10-11 17:35:31","eland",1,"2017-10-11","17:35:31"
"KAR","KAR_E02","2018-01-29 01:18:23","gemsbokoryx",1,"2018-01-29","01:18:23"
"KAR","KAR_B03","2017-12-17 08:24:51","baboon",1,"2017-12-17","08:24:51"
"KAR","KAR_E01","2017-12-07 15:02:21","kudu",1,"2017-12-07","15:02:21"
"KAR","KAR_A02","2017-12-02 19:31:00","gemsbokoryx",1,"2017-12-02","19:31:00"
"KAR","KAR_D04","2018-01-05 23:46:10","steenbok",1,"2018-01-05","23:46:10"
"KAR","KAR_B03","2017-12-02 14:33:38","gemsbokoryx",16,"2017-12-02","14:33:38"
"KAR","KAR_B03","2017-11-23 19:39:42","gemsbokoryx",7,"2017-11-23","19:39:42"
"KAR","KAR_B02","2017-12-25 05:40:10","baboon",1,"2017-12-25","05:40:10"
"KAR","KAR_B03","2017-12-16 12:20:05","jackalblackbacked",1,"2017-12-16","12:20:05"
"KAR","KAR_B02","2018-01-18 03:35:17","kudu",1,"2018-01-18","03:35:17"
"KAR","KAR_A02","2018-01-29 17:38:30","gemsbokoryx",1,"2018-01-29","17:38:30"
"KAR","KAR_B02","2017-10-26 03:56:32","eland",1,"2017-10-26","03:56:32"
"KAR","KAR_B02","2017-11-25 18:39:53","eland",3,"2017-11-25","18:39:53"
"KAR","KAR_B03","2018-01-25 17:23:11","springbok",1,"2018-01-25","17:23:11"
"KAR","KAR_B03","2017-12-02 06:35:55","kudu",1,"2017-12-02","06:35:55"
"KAR","KAR_B02","2017-12-23 07:37:49","gemsbokoryx",1,"2017-12-23","07:37:49"
"KAR","KAR_A02","2017-12-19 14:23:29","kudu",1,"2017-12-19","14:23:29"
"KAR","KAR_B03","2017-10-21 20:20:13","eland",1,"2017-10-21","20:20:13"
"KAR","KAR_E02","2017-11-17 12:40:19","springbok",1,"2017-11-17","12:40:19"
"KAR","KAR_B02","2018-01-05 00:38:37","kudu",1,"2018-01-05","00:38:37"
"KAR","KAR_A02","2017-11-27 11:26:40","jackalblackbacked",1,"2017-11-27","11:26:40"
"KAR","KAR_E03","2017-11-22 15:50:02","springbok",2,"2017-11-22","15:50:02"
"KAR","KAR_D01","2017-12-13 13:19:49","zebramountain",1,"2017-12-13","13:19:49"
"KAR","KAR_B02","2018-01-27 19:56:24","hartebeestred",1,"2018-01-27","19:56:24"
"KAR","KAR_A02","2018-01-30 11:57:14","hartebeestred",1,"2018-01-30","11:57:14"
"KAR","KAR_E01","2017-11-17 14:31:37","kudu",1,"2017-11-17","14:31:37"
"KAR","KAR_E01","2017-10-07 22:38:44","kudu",1,"2017-10-07","22:38:44"
"KAR","KAR_A02","2017-11-30 20:48:19","eland",1,"2017-11-30","20:48:19"
"KAR","KAR_C02","2017-12-02 14:36:50","tortoise",1,"2017-12-02","14:36:50"
"KAR","KAR_E03","2017-11-24 13:49:38","lionfemale",1,"2017-11-24","13:49:38"
"KAR","KAR_B03","2017-10-19 08:59:27","springbok",1,"2017-10-19","08:59:27"
"KAR","KAR_D03","2017-10-24 10:04:12","zebramountain",2,"2017-10-24","10:04:12"
"KAR","KAR_E03","2018-01-26 04:35:49","hartebeestred",1,"2018-01-26","04:35:49"
"KAR","KAR_B02","2018-02-05 03:24:43","kudu",1,"2018-02-05","03:24:43"
"KAR","KAR_A02","2018-01-16 10:43:53","ostrich",1,"2018-01-16","10:43:53"
"KAR","KAR_E01","2018-02-06 05:00:00","kudu",1,"2018-02-06","05:00:00"
"KAR","KAR_B02","2018-02-04 05:03:34","springbok",1,"2018-02-04","05:03:34"
"KAR","KAR_B02","2017-12-02 20:09:55","zebramountain",1,"2017-12-02","20:09:55"
"KAR","KAR_B03","2018-02-05 20:05:46","gemsbokoryx",4,"2018-02-05","20:05:46"
"KAR","KAR_D04","2017-10-24 08:45:46","springbok",1,"2017-10-24","08:45:46"
"KAR","KAR_C02","2017-10-28 19:43:56","baboon",1,"2017-10-28","19:43:56"
"KAR","KAR_B02","2017-10-06 15:58:24","gemsbokoryx",1,"2017-10-06","15:58:24"
"KAR","KAR_C02","2017-11-08 19:32:09","springbok",1,"2017-11-08","19:32:09"
"KAR","KAR_B03","2017-12-10 17:43:18","zebramountain",1,"2017-12-10","17:43:18"
"KAR","KAR_E01","2018-02-06 08:46:42","kudu",1,"2018-02-06","08:46:42"
"KAR","KAR_B03","2017-11-22 09:09:45","zebraburchells",1,"2017-11-22","09:09:45"
"KAR","KAR_B03","2017-12-07 03:53:51","baboon",1,"2017-12-07","03:53:51"
"KAR","KAR_D03","2018-01-21 16:46:01","bustardkori",1,"2018-01-21","16:46:01"
"KAR","KAR_D04","2018-01-23 16:06:27","kudu",1,"2018-01-23","16:06:27"
"KAR","KAR_B02","2018-01-26 21:47:05","jackalblackbacked",1,"2018-01-26","21:47:05"
"KAR","KAR_C02","2018-01-06 08:00:55","birdother",3,"2018-01-06","08:00:55"
"KAR","KAR_D03","2018-01-27 17:50:35","baboon",1,"2018-01-27","17:50:35"
"KAR","KAR_D04","2017-12-30 13:52:14","bustardludwigs",1,"2017-12-30","13:52:14"
"KAR","KAR_A02","2018-01-03 04:31:33","reptilesamphibians",1,"2018-01-03","04:31:33"
"KAR","KAR_D04","2017-10-20 09:47:54","springbok",1,"2017-10-20","09:47:54"
"KAR","KAR_E01","2018-02-02 19:20:36","steenbok",2,"2018-02-02","19:20:36"
"KAR","KAR_B03","2018-01-12 12:57:20","jackalblackbacked",1,"2018-01-12","12:57:20"
"KAR","KAR_C02","2017-11-17 01:08:21","kudu",1,"2017-11-17","01:08:21"
"KAR","KAR_E01","2017-10-09 12:30:42","steenbok",1,"2017-10-09","12:30:42"
"KAR","KAR_A01","2017-10-10 07:28:42","kudu",2,"2017-10-10","07:28:42"
"KAR","KAR_B01","2017-11-09 08:52:16","gemsbokoryx",1,"2017-11-09","08:52:16"
"KAR","KAR_A02","2017-11-16 11:59:55","eland",4,"2017-11-16","11:59:55"
"KAR","KAR_A01","2017-12-24 19:00:16","kudu",1,"2017-12-24","19:00:16"
"KAR","KAR_B02","2017-11-16 18:16:16","reedbuckmountain",1,"2017-11-16","18:16:16"
"KAR","KAR_B01","2017-10-22 11:51:36","jackalblackbacked",2,"2017-10-22","11:51:36"
"KAR","KAR_A01","2018-02-04 06:45:21","foxbateared",1,"2018-02-04","06:45:21"
"KAR","KAR_B02","2017-12-19 12:05:57","kudu",1,"2017-12-19","12:05:57"
"KAR","KAR_D01","2017-12-10 02:03:03","kudu",2,"2017-12-10","02:03:03"
"KAR","KAR_D04","2017-12-07 08:28:32","baboon",1,"2017-12-07","08:28:32"
"KAR","KAR_B02","2018-01-28 18:34:44","kudu",1,"2018-01-28","18:34:44"
"KAR","KAR_D04","2017-12-02 05:23:19","kudu",1,"2017-12-02","05:23:19"
"KAR","KAR_C02","2017-11-29 23:11:23","zebramountain",1,"2017-11-29","23:11:23"
"KAR","KAR_B02","2017-12-15 20:58:49","zebramountain",1,"2017-12-15","20:58:49"
"KAR","KAR_C02","2018-01-21 07:53:00","hare",2,"2018-01-21","07:53:00"
"KAR","KAR_A01","2017-12-15 01:46:06","kudu",2,"2017-12-15","01:46:06"
"KAR","KAR_E01","2017-11-04 21:16:21","baboon",3,"2017-11-04","21:16:21"
"KAR","KAR_A01","2017-12-10 19:48:55","reptilesamphibians",1,"2017-12-10","19:48:55"
"KAR","KAR_C02","2017-11-30 18:25:39","hartebeestred",1,"2017-11-30","18:25:39"
"KAR","KAR_A01","2017-11-15 10:20:56","gemsbokoryx",1,"2017-11-15","10:20:56"
"KAR","KAR_E01","2017-10-11 10:00:17","duikercommon",1,"2017-10-11","10:00:17"
"KAR","KAR_D04","2018-01-01 08:58:55","duikercommon",1,"2018-01-01","08:58:55"
"KAR","KAR_B02","2017-11-29 14:57:11","gemsbokoryx",2,"2017-11-29","14:57:11"
"KAR","KAR_A01","2018-01-29 23:01:45","gemsbokoryx",1,"2018-01-29","23:01:45"
"KAR","KAR_D04","2017-10-07 10:10:53","duikercommon",1,"2017-10-07","10:10:53"
"KAR","KAR_D04","2017-11-05 05:47:28","eland",1,"2017-11-05","05:47:28"
"KAR","KAR_C02","2018-01-30 15:26:16","zebramountain",3,"2018-01-30","15:26:16"
"KAR","KAR_C02","2017-10-09 00:26:34","jackalblackbacked",1,"2017-10-09","00:26:34"
"KAR","KAR_A02","2017-10-12 09:37:57","gemsbokoryx",1,"2017-10-12","09:37:57"
"KAR","KAR_B02","2017-10-11 10:53:56","birdother",1,"2017-10-11","10:53:56"
"KAR","KAR_E01","2017-12-17 09:06:27","kudu",1,"2017-12-17","09:06:27"
"KAR","KAR_D01","2017-10-26 17:40:59","steenbok",1,"2017-10-26","17:40:59"
"KAR","KAR_B03","2018-01-03 22:44:38","steenbok",1,"2018-01-03","22:44:38"
"KAR","KAR_E03","2018-01-30 13:50:17","springbok",1,"2018-01-30","13:50:17"
"KAR","KAR_E01","2018-02-03 19:10:20","hartebeestred",1,"2018-02-03","19:10:20"
"KAR","KAR_D01","2017-10-27 11:29:20","eland",1,"2017-10-27","11:29:20"
"KAR","KAR_A01","2018-01-19 19:52:02","caracal",1,"2018-01-19","19:52:02"
"KAR","KAR_B03","2018-02-03 08:13:30","kudu",1,"2018-02-03","08:13:30"
"KAR","KAR_A02","2017-12-01 06:39:37","gemsbokoryx",1,"2017-12-01","06:39:37"
"KAR","KAR_A02","2017-10-08 00:51:44","reedbuckmountain",1,"2017-10-08","00:51:44"
"KAR","KAR_A02","2017-10-10 10:24:09","zebramountain",1,"2017-10-10","10:24:09"
"KAR","KAR_D04","2018-02-05 12:39:34","zebramountain",1,"2018-02-05","12:39:34"
"KAR","KAR_D04","2018-01-29 01:30:46","kudu",1,"2018-01-29","01:30:46"
"KAR","KAR_B02","2017-11-18 19:44:29","hartebeestred",1,"2017-11-18","19:44:29"
"KAR","KAR_B01","2017-11-21 06:37:31","kudu",3,"2017-11-21","06:37:31"
"KAR","KAR_B02","2017-12-09 06:27:20","eland",1,"2017-12-09","06:27:20"
"KAR","KAR_E01","2017-10-19 04:39:30","gemsbokoryx",3,"2017-10-19","04:39:30"
"KAR","KAR_A01","2018-01-04 22:16:05","springbok",1,"2018-01-04","22:16:05"
"KAR","KAR_B02","2018-01-24 20:49:14","eland",1,"2018-01-24","20:49:14"
"KAR","KAR_B03","2017-11-30 06:15:39","kudu",1,"2017-11-30","06:15:39"
"KAR","KAR_B01","2018-01-31 21:54:05","hare",1,"2018-01-31","21:54:05"
"KAR","KAR_D04","2017-11-23 17:06:52","gemsbokoryx",1,"2017-11-23","17:06:52"
"KAR","KAR_E03","2018-01-29 10:38:49","ostrich",1,"2018-01-29","10:38:49"
"KAR","KAR_C02","2018-01-11 10:30:47","eland",1,"2018-01-11","10:30:47"
"KAR","KAR_C02","2017-12-08 00:11:00","jackalblackbacked",1,"2017-12-08","00:11:00"
"KAR","KAR_E01","2017-12-19 08:51:43","gemsbokoryx",2,"2017-12-19","08:51:43"
"KAR","KAR_B01","2018-01-16 04:22:43","gemsbokoryx",1,"2018-01-16","04:22:43"
"KAR","KAR_C02","2018-01-04 13:48:26","hartebeestred",1,"2018-01-04","13:48:26"
"KAR","KAR_D01","2017-12-03 06:37:49","zebramountain",1,"2017-12-03","06:37:49"
"KAR","KAR_A01","2017-10-27 04:20:50","steenbok",1,"2017-10-27","04:20:50"
"KAR","KAR_B03","2017-12-20 07:30:36","baboon",6,"2017-12-20","07:30:36"
"KAR","KAR_E03","2017-12-13 15:55:26","gemsbokoryx",3,"2017-12-13","15:55:26"
"KAR","KAR_B02","2018-01-04 20:31:13","gemsbokoryx",1,"2018-01-04","20:31:13"
"KAR","KAR_D03","2017-10-08 07:34:10","baboon",1,"2017-10-08","07:34:10"
"KAR","KAR_B03","2018-01-01 20:09:59","hartebeestred",4,"2018-01-01","20:09:59"
"KAR","KAR_B02","2017-11-30 04:49:32","kudu",3,"2017-11-30","04:49:32"
"KAR","KAR_B03","2018-01-27 03:55:14","gemsbokoryx",2,"2018-01-27","03:55:14"
"KAR","KAR_C02","2017-11-01 08:55:38","gemsbokoryx",2,"2017-11-01","08:55:38"
"KAR","KAR_E01","2017-11-22 06:59:47","gemsbokoryx",2,"2017-11-22","06:59:47"
"KAR","KAR_A01","2018-01-25 17:23:29","zebramountain",4,"2018-01-25","17:23:29"
"KAR","KAR_B03","2017-12-14 22:51:29","bustardkori",1,"2017-12-14","22:51:29"
"KAR","KAR_B02","2017-12-20 12:16:37","gemsbokoryx",1,"2017-12-20","12:16:37"
"KAR","KAR_B02","2017-12-28 04:34:54","hartebeestred",1,"2017-12-28","04:34:54"
"KAR","KAR_B03","2018-01-06 07:01:38","springbok",2,"2018-01-06","07:01:38"
"KAR","KAR_D04","2017-12-09 06:13:33","gemsbokoryx",3,"2017-12-09","06:13:33"
"KAR","KAR_B02","2017-11-29 13:56:36","gemsbokoryx",1,"2017-11-29","13:56:36"
"KAR","KAR_E03","2017-12-08 00:09:10","steenbok",1,"2017-12-08","00:09:10"
"KAR","KAR_A02","2018-01-31 23:07:26","baboon",1,"2018-01-31","23:07:26"
"KAR","KAR_B03","2018-01-23 20:43:38","springbok",1,"2018-01-23","20:43:38"
"KAR","KAR_B02","2017-12-23 06:51:23","steenbok",5,"2017-12-23","06:51:23"
"KAR","KAR_B02","2018-01-26 07:18:14","eland",1,"2018-01-26","07:18:14"
"KAR","KAR_B01","2017-12-21 05:59:31","gemsbokoryx",1,"2017-12-21","05:59:31"
"KAR","KAR_B02","2017-12-27 07:37:11","kudu",1,"2017-12-27","07:37:11"
"KAR","KAR_A02","2017-11-04 08:45:24","zebramountain",1,"2017-11-04","08:45:24"
"KAR","KAR_A01","2017-12-19 08:59:47","gemsbokoryx",1,"2017-12-19","08:59:47"
"KAR","KAR_B02","2017-11-07 01:05:04","springbok",2,"2017-11-07","01:05:04"
"KAR","KAR_E02","2018-02-01 06:13:29","springbok",1,"2018-02-01","06:13:29"
"KAR","KAR_A02","2018-01-17 14:26:25","gemsbokoryx",1,"2018-01-17","14:26:25"
"KAR","KAR_D01","2018-01-28 09:45:41","steenbok",1,"2018-01-28","09:45:41"
"KAR","KAR_E03","2017-10-06 12:35:59","springbok",1,"2017-10-06","12:35:59"
"KAR","KAR_E03","2018-01-29 10:06:31","gemsbokoryx",1,"2018-01-29","10:06:31"
"KAR","KAR_A02","2018-01-21 14:52:11","birdother",1,"2018-01-21","14:52:11"
"KAR","KAR_E01","2017-10-11 09:00:30","springbok",1,"2017-10-11","09:00:30"
"KAR","KAR_E03","2017-11-19 05:27:14","springbok",1,"2017-11-19","05:27:14"
"KAR","KAR_A01","2017-11-13 11:28:53","hartebeestred",1,"2017-11-13","11:28:53"
"KAR","KAR_A02","2017-11-27 18:56:56","kudu",1,"2017-11-27","18:56:56"
"KAR","KAR_B03","2018-01-28 19:16:28","gemsbokoryx",1,"2018-01-28","19:16:28"
"KAR","KAR_E01","2018-01-30 06:07:29","kudu",1,"2018-01-30","06:07:29"
"KAR","KAR_C02","2018-02-07 06:20:54","gemsbokoryx",1,"2018-02-07","06:20:54"
"KAR","KAR_A02","2018-01-29 00:55:17","birdother",1,"2018-01-29","00:55:17"
"KAR","KAR_B02","2017-11-11 09:03:14","eland",1,"2017-11-11","09:03:14"
"KAR","KAR_D04","2018-02-02 14:59:39","gemsbokoryx",1,"2018-02-02","14:59:39"
"KAR","KAR_A01","2018-01-02 14:59:53","kudu",1,"2018-01-02","14:59:53"
"KAR","KAR_E02","2017-10-20 12:55:12","gemsbokoryx",1,"2017-10-20","12:55:12"
"KAR","KAR_B03","2018-01-08 09:37:33","baboon",1,"2018-01-08","09:37:33"
"KAR","KAR_B03","2017-12-15 06:16:13","gemsbokoryx",1,"2017-12-15","06:16:13"
"KAR","KAR_D04","2017-11-04 18:55:55","hartebeestred",1,"2017-11-04","18:55:55"
"KAR","KAR_D01","2017-11-22 09:36:53","zebramountain",1,"2017-11-22","09:36:53"
"KAR","KAR_C02","2017-11-17 01:20:57","gemsbokoryx",1,"2017-11-17","01:20:57"
"KAR","KAR_D04","2018-01-30 23:39:05","gemsbokoryx",1,"2018-01-30","23:39:05"
"KAR","KAR_A01","2017-12-16 07:54:59","steenbok",1,"2017-12-16","07:54:59"
"KAR","KAR_D04","2017-12-18 11:50:00","baboon",1,"2017-12-18","11:50:00"
"KAR","KAR_B03","2018-01-07 08:39:45","gemsbokoryx",1,"2018-01-07","08:39:45"
"KAR","KAR_A02","2018-01-12 08:45:59","eland",1,"2018-01-12","08:45:59"
"KAR","KAR_B03","2018-02-01 17:24:37","gemsbokoryx",1,"2018-02-01","17:24:37"
"KAR","KAR_A01","2017-11-19 07:53:45","eland",1,"2017-11-19","07:53:45"
"KAR","KAR_B02","2018-02-04 10:25:39","hare",1,"2018-02-04","10:25:39"
"KAR","KAR_B02","2018-01-07 19:32:03","kudu",1,"2018-01-07","19:32:03"
"KAR","KAR_B03","2018-01-28 12:32:09","gemsbokoryx",1,"2018-01-28","12:32:09"
"KAR","KAR_A01","2017-11-16 23:43:47","zebramountain",1,"2017-11-16","23:43:47"
"KAR","KAR_A02","2017-10-09 07:06:00","kudu",1,"2017-10-09","07:06:00"
"KAR","KAR_B02","2017-12-30 20:55:47","hartebeestred",1,"2017-12-30","20:55:47"
"KAR","KAR_C02","2017-10-13 11:47:49","jackalblackbacked",1,"2017-10-13","11:47:49"
"KAR","KAR_D04","2017-10-13 23:16:48","hyenabrown",1,"2017-10-13","23:16:48"
"KAR","KAR_B02","2018-01-11 05:25:16","jackalblackbacked",1,"2018-01-11","05:25:16"
"KAR","KAR_D04","2017-10-13 04:26:14","hartebeestred",1,"2017-10-13","04:26:14"
"KAR","KAR_B01","2017-12-26 14:05:10","hare",1,"2017-12-26","14:05:10"
"KAR","KAR_D04","2017-10-20 17:55:36","tortoise",1,"2017-10-20","17:55:36"
"KAR","KAR_B02","2018-01-03 19:14:56","kudu",1,"2018-01-03","19:14:56"
"KAR","KAR_E03","2017-11-30 05:53:44","rhebokgrey",1,"2017-11-30","05:53:44"
"KAR","KAR_C02","2017-12-04 18:51:03","kudu",1,"2017-12-04","18:51:03"
"KAR","KAR_B03","2017-12-11 15:05:45","gemsbokoryx",1,"2017-12-11","15:05:45"
"KAR","KAR_B02","2017-12-20 19:10:55","hartebeestred",1,"2017-12-20","19:10:55"
"KAR","KAR_B03","2017-10-23 07:18:40","gemsbokoryx",1,"2017-10-23","07:18:40"
"KAR","KAR_A01","2018-02-01 18:40:27","jackalblackbacked",1,"2018-02-01","18:40:27"
"KAR","KAR_B03","2018-01-12 16:15:13","eland",1,"2018-01-12","16:15:13"
"KAR","KAR_D04","2017-12-03 12:15:09","jackalblackbacked",1,"2017-12-03","12:15:09"
"KAR","KAR_D04","2017-10-18 12:38:37","steenbok",1,"2017-10-18","12:38:37"
"KAR","KAR_B02","2017-12-07 02:22:59","hartebeestred",1,"2017-12-07","02:22:59"
"KAR","KAR_B02","2017-11-27 18:05:56","gemsbokoryx",1,"2017-11-27","18:05:56"
"KAR","KAR_D01","2017-10-14 18:17:22","eland",1,"2017-10-14","18:17:22"
"KAR","KAR_D04","2018-01-12 04:57:17","kudu",1,"2018-01-12","04:57:17"
"KAR","KAR_E01","2017-12-20 19:10:58","kudu",1,"2017-12-20","19:10:58"
"KAR","KAR_A01","2017-11-20 22:26:21","gemsbokoryx",1,"2017-11-20","22:26:21"
"KAR","KAR_E03","2017-12-24 06:01:05","gemsbokoryx",1,"2017-12-24","06:01:05"
"KAR","KAR_B03","2017-10-26 17:31:11","hartebeestred",1,"2017-10-26","17:31:11"
"KAR","KAR_E03","2017-11-11 04:12:02","baboon",1,"2017-11-11","04:12:02"
"KAR","KAR_A01","2018-01-04 10:37:18","steenbok",1,"2018-01-04","10:37:18"
"KAR","KAR_E01","2018-01-23 10:00:30","eland",1,"2018-01-23","10:00:30"
"KAR","KAR_B01","2017-10-25 06:11:20","hartebeestred",1,"2017-10-25","06:11:20"
"KAR","KAR_D03","2018-01-14 05:54:36","steenbok",1,"2018-01-14","05:54:36"
"KAR","KAR_A02","2017-11-15 15:15:53","kudu",1,"2017-11-15","15:15:53"
"KAR","KAR_B01","2017-12-05 06:37:05","baboon",1,"2017-12-05","06:37:05"
"KAR","KAR_D04","2018-02-03 11:37:53","gemsbokoryx",1,"2018-02-03","11:37:53"
"KAR","KAR_A02","2017-12-13 17:58:24","ostrich",1,"2017-12-13","17:58:24"
"KAR","KAR_F02","2017-12-12 07:36:04","gemsbokoryx",1,"2017-12-12","07:36:04"
"KAR","KAR_D04","2018-01-25 18:15:42","springbok",1,"2018-01-25","18:15:42"
"KAR","KAR_E01","2017-12-13 14:21:31","kudu",1,"2017-12-13","14:21:31"
"KAR","KAR_D01","2017-11-22 09:29:46","gemsbokoryx",1,"2017-11-22","09:29:46"
"KAR","KAR_A01","2017-12-08 07:38:04","gemsbokoryx",1,"2017-12-08","07:38:04"
"KAR","KAR_D04","2018-01-29 20:40:59","baboon",1,"2018-01-29","20:40:59"
"KAR","KAR_B02","2017-11-27 13:56:31","bustardkori",1,"2017-11-27","13:56:31"
"KAR","KAR_D01","2017-11-25 06:38:01","eland",1,"2017-11-25","06:38:01"
"KAR","KAR_A01","2018-01-28 06:11:17","gemsbokoryx",1,"2018-01-28","06:11:17"
"KAR","KAR_E01","2018-01-22 16:55:53","gemsbokoryx",1,"2018-01-22","16:55:53"
"KAR","KAR_B02","2018-02-02 17:46:02","kudu",1,"2018-02-02","17:46:02"
"KAR","KAR_B03","2018-01-01 10:36:03","duikercommon",1,"2018-01-01","10:36:03"
"KAR","KAR_B02","2017-11-15 09:32:59","eland",1,"2017-11-15","09:32:59"
"KAR","KAR_C02","2017-11-02 01:39:04","reedbuckmountain",1,"2017-11-02","01:39:04"
"KAR","KAR_B03","2018-02-01 07:57:20","eland",1,"2018-02-01","07:57:20"
"KAR","KAR_D04","2017-12-25 19:00:58","baboon",1,"2017-12-25","19:00:58"
"KAR","KAR_E01","2017-11-21 20:15:46","eland",1,"2017-11-21","20:15:46"
"KAR","KAR_D01","2017-12-10 13:56:18","kudu",1,"2017-12-10","13:56:18"
"KAR","KAR_E03","2018-01-31 01:51:51","eland",1,"2018-01-31","01:51:51"
"KAR","KAR_A02","2017-11-24 09:50:36","eland",1,"2017-11-24","09:50:36"
"KAR","KAR_C02","2018-01-29 14:25:34","springbok",1,"2018-01-29","14:25:34"
"KAR","KAR_E01","2018-01-29 02:07:59","springbok",1,"2018-01-29","02:07:59"
"KAR","KAR_B03","2017-12-07 17:53:52","birdother",1,"2017-12-07","17:53:52"
"KAR","KAR_E01","2018-01-15 01:32:20","springbok",1,"2018-01-15","01:32:20"
"KAR","KAR_B01","2018-01-12 08:49:58","duikercommon",1,"2018-01-12","08:49:58"
"KAR","KAR_E01","2017-10-13 03:52:47","mongoosesmallcapegrey",1,"2017-10-13","03:52:47"
"KAR","KAR_E01","2018-01-13 09:29:27","zebramountain",1,"2018-01-13","09:29:27"
"KAR","KAR_A01","2017-12-29 02:42:14","gemsbokoryx",1,"2017-12-29","02:42:14"
"KAR","KAR_A02","2017-10-27 11:46:52","kudu",1,"2017-10-27","11:46:52"
"KAR","KAR_E01","2017-12-18 12:46:26","reedbuckmountain",1,"2017-12-18","12:46:26"
"KAR","KAR_B03","2018-02-05 14:28:58","kudu",1,"2018-02-05","14:28:58"
"KAR","KAR_D01","2017-10-04 17:59:27","kudu",1,"2017-10-04","17:59:27"
"KAR","KAR_B03","2017-12-31 11:30:15","jackalblackbacked",1,"2017-12-31","11:30:15"
"KAR","KAR_D01","2017-11-07 16:35:36","baboon",1,"2017-11-07","16:35:36"
"KAR","KAR_A01","2017-11-01 03:40:02","eland",1,"2017-11-01","03:40:02"
"KAR","KAR_D01","2018-02-05 15:23:28","duikercommon",1,"2018-02-05","15:23:28"
"KAR","KAR_E03","2017-12-06 05:16:27","gemsbokoryx",1,"2017-12-06","05:16:27"
"KAR","KAR_A01","2017-11-10 23:59:31","steenbok",1,"2017-11-10","23:59:31"
"KAR","KAR_D04","2018-01-14 20:04:17","hartebeestred",1,"2018-01-14","20:04:17"
"KAR","KAR_D04","2018-02-05 02:49:28","gemsbokoryx",1,"2018-02-05","02:49:28"
"KAR","KAR_C02","2017-11-14 12:00:35","baboon",1,"2017-11-14","12:00:35"
"KAR","KAR_C03","2018-01-23 16:14:12","zebramountain",1,"2018-01-23","16:14:12"
"KAR","KAR_B02","2017-11-23 16:35:33","birdother",1,"2017-11-23","16:35:33"
"KAR","KAR_B03","2017-10-19 13:18:44","ostrich",1,"2017-10-19","13:18:44"
"KAR","KAR_B02","2018-01-07 03:35:08","gemsbokoryx",1,"2018-01-07","03:35:08"
"KAR","KAR_B03","2017-11-16 15:38:25","kudu",1,"2017-11-16","15:38:25"
"KAR","KAR_E02","2018-01-23 18:18:06","kudu",1,"2018-01-23","18:18:06"
"KAR","KAR_E03","2018-01-04 07:40:39","kudu",1,"2018-01-04","07:40:39"
"KAR","KAR_B03","2018-01-01 08:29:44","gemsbokoryx",1,"2018-01-01","08:29:44"
"KAR","KAR_B02","2017-10-11 19:37:44","birdother",1,"2017-10-11","19:37:44"
"KAR","KAR_B03","2018-01-17 17:36:34","gemsbokoryx",1,"2018-01-17","17:36:34"
"KAR","KAR_D03","2018-01-22 11:39:11","baboon",1,"2018-01-22","11:39:11"
"KAR","KAR_B02","2017-12-18 07:28:20","baboon",1,"2017-12-18","07:28:20"
"KAR","KAR_D01","2017-12-18 14:16:38","kudu",1,"2017-12-18","14:16:38"
"KAR","KAR_E02","2018-02-05 17:47:15","foxbateared",1,"2018-02-05","17:47:15"
"KAR","KAR_B02","2017-11-09 13:20:16","reedbuckmountain",1,"2017-11-09","13:20:16"
"KAR","KAR_D01","2017-12-28 15:35:20","kudu",2,"2017-12-28","15:35:20"
"KAR","KAR_D04","2017-10-27 06:50:37","baboon",1,"2017-10-27","06:50:37"
"KAR","KAR_C02","2018-01-31 14:50:43","gemsbokoryx",1,"2018-01-31","14:50:43"
"KAR","KAR_E03","2017-10-28 14:21:57","kudu",1,"2017-10-28","14:21:57"
"KAR","KAR_B03","2017-12-15 06:10:19","springbok",1,"2017-12-15","06:10:19"
"KAR","KAR_A01","2018-01-01 11:17:23","gemsbokoryx",1,"2018-01-01","11:17:23"
